Tweet_Id,Author,Content
1787721904335556778,Adrian,"are you joking with us, @theafcdotcom @afcasiancup ?"
1785162617939792233,fii 🇵🇸,el rangkum
1785038759685390392,Sore Itu Indah,"Nitip jejak, siapa tau ada update sosmed atau apapun itu berkaitan sama yg baju kuning"
1784992988432884065,Kabar Chelsea,"Chelsea Kalah, VAR.
Timnas Kalah, VAR.

Sekelas AFC, VAR menggunakan perspektif Kamera. Kocak. Seharusnya, ada ada tarikan garis lah kocakk.

Sinting, laga-laga sudah disetting.

 https://t.co/iZsEhzaqSp"
1785138941781520425,bmmthhh,https://t.co/j0FjbZEAkH
1785290462632509929,𝐏𝐑𝐎𝐕 ʀǟռɢɢǟ੨੦੨੫,"Liga Saudi Menggunakan red line 

Krna ada Ronaldo benzeema neymar dll"
1870476570202374151,didon_mat,Info ig wasitnya guys
1870476119364784521,fieeee,pc intel gen 1 RGB di shopee kurasa
1785152685903405064,Dhony Yulianto,tangannya pemain uzbek bukannya sejajar dengan kaki sananta yaw?
1785181698784985126,mas sul,Gol kedua uzbek proses golnya offside kah ?
1834153253774278859,Cabicabs,Enak kali ini di lalap
1780986885516730619,Tangan_Tuhan,"Kalau ga dibantu wasit,kali ini adalah dendam jordan waktu final"
1788706426107404573,rea 🍉,"Emosi lagi ih, salut sama timnas disana masih main dengan baik sampe akhir. gw mah udah walk out ilfeel kali jijik liat si wasit dan pemain2 letoy"
1709266370951868905,Firman,Asli dirampok si botak inimah..
1834050189533086179,andi iqbal,Buat jadi pepes tahu ayam ikan usus enak banget
1870476172519416197,Rahner,Lsgi nawar bandarnya 🤣
1870476232632185252,Florentino Perez Rodríguez,Ga kena bjir
1785140950769254696,BungKikal99,El Rangkum memang selalu hebat dalam merangkum
1785136922261950609,sugiant666,smgt el rangkum
1788750029022462024,Sofyan Suwinto,gede tapi gampang jatuh....lebayyy
1654780278055882753,Lazuardi Prasetio,"Liga 2 gimana?
Liga 3 gimana?
Piala Liga gimana?"
1870488006706253862,Kuroyamaki,"Memang AFF kental banget sama MAFIA, digiring bgt dah, terlepas dari Indonesia juga mainnya grasak grusuk, itupun karena Ferrari gvlk kepancing emosi 🙃"
1785129346409349343,United Focus Indonesia,El rangkum turun tangan 👏🏻
1788639640314065300,ghazi,"mana ada VAR, maennya aja di stadion PTIK"
1785125633229742509,Rizki Fajar Januari,Bukannya bola kna kiper dulu ya
1834090738654863420,Jafin,enak banget buat lalap
1870476114336100676,ai sering ia,Lah emang beneran kena??
1785163859931898080,prince onyankopon,"Gw gk mau nyalahin wasit sbnrnya,krn kt emg kalah kelas dr uzbek...cm y gmn,3 match yg di pimpin wasit VAR dr thailand ini si udom..indonesia 3 kali di rugikan,lwn irak di piala asia senior,gol yg dlm prosesnya ad offsidenya tetap di sahkan,lawan qatar kt tau sendiri lah y,n skrg"
1785224169179037857,Wawan Koerniawan,"Masyarakat Indonesia hrs punya jiwa besar berani mengakui kekalahan jgn cm menyalahkan wasit, di partai QF kita yg diuntungkan dari Tehnologi VAR, penalti yg dilakukan Ivar Jenner diulang Krn bantuan Tehnologi VAR, gol Korea dianulir juga Krn VAR, kita lolos ke SF aja sudah bagus"
1834177380820418678,gio,makasih inponya kakk
1870476092769022262,qwertyy,dada woyyyy
1781015120967274501,JUBIR SUNDA EMPIRE URA,90' + 13' kalau Qatar blm ada Gol juga bisa sampai 90' + 45'
1788744794489188622,hirwan,Kalau kalah ya kalah aja. Ribet amat
1834059453165092871,Arjuna;,ini klo jadi lalap enak
1785110790187753842,Farkhan Ardika,Next pake wasit eafc atau pes ajalah
1654828932871626759,cah kene,argentina PAK @erickthohir  kalau jadi gue coblos lu tahun depan
1834093700097745222,Hijrah Time,Terima kasih udah share
1785299247241531861,72nd Weeks,gausah disama-samain sama celsi anying wkwkw
1785173511407014217,bekti hari,AFC fuck you...
1834105041432842627,97.00,Aku suka sih ini
1785311047005725036,Tante Angel,jelas matanya sipit garis aja salah liat apalagi gak pake garis
1785108766738010521,kasha,tolol lu sit
1785031861682786691,Yonezawa,"Cuma bisa latihan 😂
Lu bayangin dibeli dari 2022 Desember cuma buat latihan 😂
https://t.co/BR6Iy3xftK"
1784993440830513278,ferdinand masbro,"𝚃𝚎𝚛𝚕𝚊𝚕𝚞 𝚋𝚊𝚗𝚢𝚊𝚔 𝚋𝚊𝚌𝚘𝚝 𝚕𝚘 𝚓𝚒𝚗𝚔.. 𝙱𝚒𝚔𝚒𝚗 𝚖𝚊𝚕𝚞.. 𝚃𝚎𝚛𝚞𝚜 𝚐𝚒𝚖𝚊𝚗𝚊 𝚠𝚊𝚔𝚝𝚞 𝚕𝚊𝚠𝚊𝚗 𝙺𝚘𝚛𝚎𝚊.. 𝙶𝚘𝚕 𝙺𝚘𝚛𝚎𝚊 𝚍𝚒 𝚊𝚗𝚞𝚕𝚒𝚛 𝚜𝚊𝚊𝚝 𝚘𝚙𝚎𝚗 𝚙𝚕𝚊𝚢, 𝚍𝚊𝚗 𝚊𝚍𝚞 𝚙𝚎𝚗𝚊𝚕𝚝𝚒.. 𝙰𝚙𝚊 𝚒𝚢𝚊 𝚕𝚘 𝚙𝚛𝚘𝚝𝚎𝚜 𝚓𝚞𝚐𝚊?"
1785154200307195933,Pempek Becuko,Intinyaa WASIT KONTOL !!!
1787714965102882995,Kang Zeters,Bilang aja kalo dicurangin lagi kita tidak akan meng impor Beras lagi dari Thailand
1785455987522232382,Jam dinding,"Dia bilang kaki pemain kita duluan kan? Trus tangan musuh itu apa? Waktu zoom apa nggak lihat kaki belum melebihi tangan pemain musuh
Susah sekali kalau sepakbola melawan MAFIA😪"
1709352877158969737,mba,Ketololan kolektif.
1834054107340177799,cacae br ritonga,lalapan terenak ini mah
1870476087035351149,A,Gak kena tangan itu cokk
1870477379262693778,ciptoMX,"Nego dlu, bet mana yg tinggi"
1787678715042000962,Evans D. Wijaya,Sedikitkah stok wasit var nya? Dia lagi dia lagi?
1785205014325309806,Dex,"Tambahan, ketika pemain uzbek tabrakan sesama pemain usbek malah wasit niup peluit pelanggaran buat uzbek. Sampe witan cuma bisa nyengir doang saking herannya"
1785020059360092641,Naufalagaa,Dasar e Podo” elek
1785195215139295736,Yoon & Partners,"Yang sesungguhnya BIANG KEROKNYA adalah FIFA karena dikuasai oleh Bandar Kudi International. Kenapa ? Karena pasar taruhan Indonesia sangat tinggi, dan skor 1 keunggulan Indonesia akan merugikan banyak Bandar Judi"
1785125675483197520,Langit Biru🇪🇭 🇮🇩,Bg yg g terima kalah silakan gugat ke MK 😂
1787853428246679640,Nabil Iklil Albaryan,Bau-bau mafia🤫
1709286762684838106,Cowok berinisial RA,Wasit nya odgj mungkin
1785146327237800366,Karyawan Swasta,apa yang bisa diharapakan dari AFC? wkwk
1654791944718143488,eks BAKUL BANYU,Percaya kebalikanya gak nih ?
1870476279474167841,dpnaxx_,asuu banget
1870476048850440703,peyekacang,Login salah password
1784992507178442984,𝐁 : ᴀʟᴍᴏɴᴅ ᴘʀᴏɢʀᴇss ภภ,"Kalo orang Thai harusnya ttp ada instagram nya ges selamat mencari kalo udah nemu bagi bagi ama gue pengen silaturahmi juga, tapi kalo china kemungkian GA PUNYA INSTAGRAM karna mereka pakai Weibo"
1787856020230005091,Paijo Soak,"KALI INI DIA AKAN MENGU TUNGKAN KITA..Feeling Gw, yg ngegolin Marcel,Rafael, or Nathan besok."
1709269018870509706,jzakii,"ref: good decision, mate"
1785136765701148777,newerabegin,Ini aja ga dpet kartu samsek lo wkwkw https://t.co/KwGKeTCgmw
1788610682495304143,Cahaya Timur Karimun,harusnya jadi media seperti ini. Merangkum hasil pertandingan. Bukan malahbngadu domba dan ngasih sentimen mulu kaya akun extra time indonesia. Kasih tag dulu netizen
1654787001902841856,Rochmanshah,"terkait jadwal Liga memang harus disesuaikan dengan jadwal pertandingan dan turnamen yang ada di tahun 2023/2024 :

1. Kualifikasi Piala Dunia 2026 (Putaran Pertama) (Oktober)
2. Piala Asia 2023 (Januari 2024) dan
3. FIFA Match Day (September, Oktober dan November)."
1870476077845614941,Dwi Prasetya,wasit anjirr
1870476226672160928,Alhadisiroj,Kgk kena njing
1781090950036746740,Landry Gerrard 🇵🇸🇲🇦🇹🇳,"Dan endingnya? Eng... I Eng...

Yordania kebobolan di menit 113'

Pd hal babak tambahan 10 mnt"
1785163518058344817,L,Info ngantemi sianjing 🫵 https://t.co/qRrJtDD6C3
1785144346309964286,sevtianfz,"Wasit Thailand Ini emang rada2 kalo Indonesia main selalu di rugiin terus, pas lawan Irak di piala Asia juga harusnya offside tapi ttep di sah kan Goal nya, trus lawan Qatar juga udah jelas"
1654782231834144770,Didod,"Persiapan klub brrti ada di mei dan Juni bulan depan, 2 bulan cukup dah, jangan bnyak bongkar pasang aja, dan pastiin juga Kouta utk pemain asing nya."
1834060899092750403,Yuni,makasi infonya kak
1870476273543503926,erlan,Wkwk lama amat cek var doang
1699136262458990974,Shandi Aribowo,"Bininya telpon ""bang pulang kerja nitip beliin martabak yak"""
1788770222591406585,Agus Ryan,"Kyknya mmg sdh di setting timnas indonesia agar tdk masuk olimpiade, byk kejanggalan² di pertandingan playoff, timnas rangking bawah &amp; pny reputasi perusak tim² rangking atas dan itu bisa bikin malu FIFA klo smpe timnas bs berprestasi di olimpiade nanti"
1789396801956487396,A. Galih Ar,
1785120722828103754,Halekbau,Cerdas
1834235426162573620,ᴸᵒʳᵃᵃ,Aku seneng tau daun kemangi
1781208047219871798,Ahhsudahlah,QAVAR 🤸🏻‍♂️
1654778735474937856,FaktaBola,"🚨 𝐁𝐑𝐄𝐀𝐊𝐈𝐍𝐆!

Liga Indonesia musim 2023/24 akan dimulai 1 Juli 2023 s/d Mei 2024. 
🇮🇩

Liga juga akan berhenti saat Asian Games &amp; Piala Asia.

VAR akan diujicoba di pertengahan musim, karena perlu dipersiapkan dan melakukan training kepada para wasit.

Semoga semua https://t.co/PnkwSiYvmb"
1785197301205795074,King Indo,KALAH MAH KALAH AJA
1784998100630954489,Pespatua,"Kemarin kita baru saja merasakan dibuatnya, sekarang melihat lagi ... adil itu sesungguhnya memang tidak sama, apapun itu."
1788766666157117511,AndriRs,"Dahlh jgn buta kt kalah jls2 dicurangi kt apresiasi timnas setinggi2ny, fktny Guinea jajahan Prancis dan Guinea pake bahasa Prancis sbg bhs resmi, mgkn Guinea dbutuhkn bagian skenario emas tuan rumah.. AFC kt menang dr korsel jg bagian skenario juara Jepang"
1709420845771469145,kecot,apakah ada unsur pengaturan score.. judi lobinya memang luar biasa.
1709336949092434279,Farhannnnn,Anjg betulll
1781011586771226824,Ade,Nah ini dalang dari segala dalang bgst
1747925642350678481,Update Score Bola,Thailand kembali ditunjuk menjadi wasit VAR untuk laga Indonesia vs Vietnam!
1785004756370591944,FaktaBola,"Operator VAR di laga Qatar vs Indonesia, dan Indonesia vs Uzbekistan adalah orang yang sama.....

Kirain setelah protes dan kontroversi di laga vs Qatar, dia gak bakal ditunjuk lagi. Ternyata malah lanjut ditunjuk oleh AFC untuk laga Indonesia vs Uzbekistan 😅 https://t.co/en92dMdbzE"
1785007171903873396,Jean “bob” Kirshtein,"semakin gajelas kegunaan var, malah jadi bahan untuk bisa ngatur hasil permainan"
1870476099853164772,facial tissue,wasite dibayar
1834069820494791131,Mai,Nice info aku suka daun kemanggi
1834035543094743158,𝗥𝗮𝘆'𝘀 𝗔𝘀𝘁𝗿𝗼𝘀𝗰𝗮𝗽𝗲𝘀 🌈,Ini buat pepes ya
1870475900346929292,n,kocakkkk anj
1709266434642374934,Gue,"Itu masih dibahas setelah bilang offside, masi bisa diulang cok buat mastiin dan juga udeh tau juga itu onside tinggal pertandingan di hentiin lagi sbentar malah di biarin kan anj"
1785185747475308573,Bong,"Logowo aja ,,kalaj ya kalah aja"
1870475997306601752,BRAY,Gak kena itu aslinya puki
1788716487001461181,M Triyandono 1908,"Wasit mulu, capek ah lama lama.. padahal secara permainan juga amburadul, mulai balik ke setelan lama lagi dah pertahanan bolong + nembak asal asalan .. jujur guinea ini jauh di bawah uzbek secara organisasi permainan, indo tapi sekali lagi buang peluang lolos 🥲"
1709264262659760336,Cakrawala,Emang botak ni yg tolol
1785111751635431800,CaseClosed,1 gol dianulir tapi lo bisa cetak gol2 lain you still win the game. gol pertama uzbekistan juga murni kerja sama tim bukan jatuh dari langit dan kita beruntung percobaan uzbek byk kena mistar/tiang. harus diakui uzbek diatas kita tapi timnas ttp membagakan fokus juara 3 🔥
1780995346673381841,MEDIO CLUB ID,"Min, wasit Jordan vs Qatar gimana?

1. Wasit tidak memberi pelanggaran bagi Jordan padahal lg momen nyerang dan di tempat ideal, sehingga Qatar melakukan counter attack meski gagal berbuah gol.

2. Wasit menghentikan babak pertama dalam situasi Jordan ingin menyerang seperti https://t.co/rPdjzXHLu1"
1834169044637024685,perusak timeline,makasih inponya kak
1834064609529278581,Gümiho.,enak ini lalapan
1654878937997266945,dii🌻,ini brad
1870476141511012428,Kozan7,Lihat handball atau kaga aja lama banget ini var
1785158097012740158,Ridwan ramadhan,Kali sepakat sama minbot
1709352372441678282,joel matip,salutnya bisa seterbuka itu
1834099085953171541,shasa,enak ni buat lalapan
1781189542487474448,D ALL SUNDAY,"The power of

https://t.co/QAO4Js83tx"
1654808747594903552,Rio Dek,"Somga kwalitas siaran juga di perbaiki , biar g burik kayal taun 80an 😁"
1834290177235472507,🌺,aku suka klo lgg makan sm lalapan
1709278731876126742,Tafdi_,"bener² miss komunikasi, wasit tolol"
1785473902199878090,Hysteria,Gara2x Tuchel dilepas gaes hrsnya maen lawan madrid https://t.co/wjyYs68FcW
1834117036819300696,rose,"aku kurang suka kalo dimakan, tapi bau nya emang seger sih"
1834067518438437069,Baraaa,Makasih udh share
1788923439140737488,Irawan,Kmaren kmaren di kasih kesempatan lawan uzbekistan sama irak malah kalah
1789152397325144443,Faried Mandrex,Untuk Timnas Indonesia penting sekali-sekali wasit yg dilanggar klo bisa sampai cedera tu wasit biar tau rasa 😁
1709329668959330570,szyael,Emang sipalkon yang bermasalah
1785215134732079286,tok tok tok,segitu bahayanya indonesia kahh? wkwkwk
1834269378076135613,astvrh,kemangi enak banget dong
1870476083356901608,🐝diD_0d. 🇵🇸,Syiitttt mennnn
1699317109040537995,YANTOSETAN666,Mergo wasit iki jebul L1 asu asu
1788727773756002719,Deny Pratama,"Emang babak 1 kita jelek permainannya,kurang rapih dari segala sisi,"
1788809387924135954,@ry,"Dah 3x nonton timnas, wasit ikut cawe""..... apes beud, sakiiiiit"
1785136360908820915,Sahabudin Arifin,"Wasit Shen Yinhao menghentikan Pertandingan hanya karena pemain Uzbekistan jatuh, padahal bola masih di kuasai oleh Timnas Indonesia, harusnya pertandingan tetap lanjut. Kejadian tersebut tidak boleh terulang"
1785214511835914666,SLENCO PLANET,Intinya anak ini gak main klo main mungkin beda cerita dia sangat berpengaruh bagi tim apalagi laga vs korsel kemarin dia benar2 man of the match menjadi roh permainan benar2 timnas begitu perkasa dr menit awal nggk perlu nyalahin wasit 🤣 https://t.co/DOi18bs0iP
1699170603108839553,mambojambo,Lagian emg bukan pinalti juga. Mungkin pake hp karena headset dia rusak.
1784978429382971444,Aldy,"Wasit Shen Yinghao asal Tiongkok 🇨🇳 berikan kartu merah untuk Rizky Ridho

Terlihat JELAS Ridho mendapatkan bola terlebih dahulu

Terlihat JELAS Ridho menarik kakinya utk hindari impact dgn pemain Uzbekistan

#TimnasDay

[Video via @blorafootball]

https://t.co/UJeqGdzKYz"
1785172201354002483,Yudis,"Uzbekistan memang main bagus, demikian juga Korea. Tapi saat Timnas kita bisa curi gol, dijamin cerita selanjutnya bisa berbeda."
1834137576665661649,inipiyaaaa,Suka banget sama kemangi
1834048224786874823,gayung,aku ga suka
1870476211430011026,tik🌺,tolol varnya lama bener
1784987134358852092,zee•ﻌ•,"Aneh banget, sehat sehat sit, inget siksa kubur"
1834038838198673684,Bahati,wangi ni enak
1709381838077399459,Handi Purnomo,Dagelan
1654791260237086727,ayambawang,Adakan lagi piala indonesia atau copa indonesia! Biar liga domestik makin seru!!! @erickthohir @PSSI @Liga1Match
1785186129106645452,Erwin Sobel,https://t.co/kJqK1Ve2tT
1785565802835693903,Aini Bintang,Itu memang offside
1785307021799288882,BEM KMFP Unpad,padahal udah seneng lohhh ehh malah dipatahkan😭
1787789924311380073,Hendra Lesmana🇮🇩,Ya Allah.... emang ga bisa wasit VAR dari Eropa? Ngikutin King Indo mulu ni wasit Thai
1709268201844945027,Nail,"Ini mah ampe wasit2 VARnya aja panik anjir golnya di Anulir wkwkwk

Emg Dasarnya wasit utamanya aja ada dendam kesumat kali😂😂😂"
1785165506196197554,dira,
1784994813911482762,vitamin 💙,Hari hari jadi fans diaakiti oleh var
1834052827209199822,teh miw 🦢,Ini yang suka ada di lalap kan
1785125988726448562,maman,terima kasih el rangkum 🥰
1709266049408135187,enyu,"Ini udah bukan tentang Liverpool lagi, beberapa tim EPL pada dirugiin sama keputusan-keputusan aneh wasit"
1709363351644725694,goji pemaaf,Wasit liga 1 🤝 wasit epl
1654842098368274433,Arif Budi nor cahyo,Ndobos meneh ra? Mbiyen jare liga 2 di jalan kan 😂
1788702372488786285,siluman ciki chuba,"Karma
ga usah nyalahin wasit
Toh wasit di liga kita lebih buruk dari ini"
1788750275064537282,eiii🍉,"washitnya goblok kata aku teh, matanya kicer"
1785141121494245581,Ildzikf,Itu memang offside. Lihat saja gerak para pemain tidak banyak berubah. Nah klo kartu merah dan witan penalty wasit salah
1785041768255569967,Ki,"Nasionalism boleh, goblok jangan"
1870476044672909486,your moonlight 🌝,Kaga kenaa co
1699209000813003108,Wan Gifandi Dwiky🍉,Ga ada yg “kedapatan” min aj
1699199392971141376,Vicky Kurniawan,Padahal ada alat lain tapi pake HP kek agak lain aja 🤣
1699278482411487645,satub,"Pertama emang g penalty. Trus dapet penaly tp gagal. Trus nge goal in menit 109.
Bayangkan jika itu terjadi di serie a dan yg dpt penalty atau yg ga dapet penalty itu Juve. Kocak"
1787731429339902257,Agan Kaskus,"babi nih wasit VAR, ga ada yg laen apa"
1785129194273579299,dulunya pernah..,Mungkin ini permainan bandar... Karena klo indonesia melaju sampe final.. bisa tekor banyak tuh para bandar.. kan indonesia sama sekali tidak diunggulkan para bandar...
1654814044010995717,Caesar Abi Dharma,Jadi jelas itu jadwal...
1784982828939456673,rosaline🌹,the real yang bisa ngalahin king indo cuma wasit
1785154676813713478,tong berisi,https://t.co/tjUk31zAsE
1870476127007056149,ainortty,GAK PENALTY WOY
1788710224884531710,As,dia juga pelit kartu ke guinea tapi gampang banget ngasih kartu ke indonesia
1834036030741381332,Sinta,Enak nih buat pindang
1870476545594392879,Nara,"Haha pinalti pdhal kena dada, tolol"
1709262069835399339,Slam,WTF
1834118943776428432,𝙍𝙖𝙮.,enak dicampur sayur pindang
1785193482661118361,Sano G Bastian,"Klo red card ridho sih gua setju itu. Iya kali pul spatu masuk kontol ga red card. Klo kejadiannya dibalik, si ridho yg ditendang trs ga red card lu pd jg ngamuk2 pasti. Bkn sengaja atau ngga, tp tingkat bahayanya sngt tinggi itu, bisa buat org pingsan."
1709431067583865053,Sabun Asepso,"Kalah sekali aja koar"" wkwk. Smngt"
1709271727510089930,adon,Komunikasi yg sungguh konyol
1784993170578870555,ؘvalia,suruh dia nonton siksa kubur plis
1870476050758762544,Hiyon.sol,Lagi nego itu 😂
1699219406809870416,Cataro Martinez,hiya teremi memang tukang diving
1787736118961885229,d,"emg udh di setting klo timnas muda ga dibolehin main di olimpiade 
gara gara bikin kejutan di piala asia senior kemaren"
1787711585525624989,rio,Indo belum pernah menang kalo wasit VARnya dari Thailand
1654894362608939008,s.,"Tolong sistem liga 2 liga 3 di aktifkan kembali

Liga1 Ada Degradasi juga jangan kuno"
1834042163791102239,ibuul,Ini enak buat pepes
1654807158679310336,Abraham,"Ga usah dulu VAR VAR, database setiap stadion aja sampai hari ini masih belum bisa diakses publik. Menyelesaikan masalah itu harus terstruktur jangan loncat-loncat"
1785149415101182272,STMJ48,Kalah kalah aja😜
1834226750806757595,nata,Maksih ya infonya
1780985666408718369,Efham,"Btw, sebenernya secara itung²an, Indonesia lebih diuntungkan kalo Qatar bisa menang sih."
1784969951058735369,Patrik Hariadi,Wasit babi
1709267535181606961,CarlJonshonMBE,"ini fix yang salah wasitnya si + VAR yang Komunikasi nya goblog, Asisten VAR nya uda bener"
1709358970526462352,Thèo,"Fix inimah, trnyata mmng tim var udh tarik garis, dan udh blng itu ONSIDE.. tpi mreka masi ingat kesepakatan dng bandar 😞"
1709263728431296523,Daze.,"bukan fans lfc tapi ikut kesal, itu yg ngomong cant do anything siapa sih 😕"
1870476021692342637,ᴠ ɪ ᴄ ᴋ ʏ ᴩ ᴜ ɢ ᴀ ᴢ ʜ,"Sabar, sinyalnya nyangkut di dc cakung"
1784989964071264562,Daniel Sagi,Uzbek dibantu var ..indo dibantu tiang gawang ☕ terima aja udah ttp buangga kok
1785447376443899992,Nurul,Wasit gak jelass
1655072199085297664,har-v,"jadwalnya hampir sama dengan liga eropa.. bisa nyesuaiin kalo ada break internasional bareng..
siapa tau bisa friendly match lawan georgia 😁😁"
1785126389597053230,Xanta,Emang wasit VAR anjiing pisan
1785154010028392532,Sijon11,Gas https://t.co/8VGDh4stiQ
1709425288936067538,Rinkarikashi,Fiks wasit nya fans ayam diatas bola voli 🤣
1785176774365806754,BudakKoorporasi,Udahlahhhhhhh INDO pantas kalah dari permainan aja sudah terlihat..emang permainan kita lagi berantakan ajaaaa..Terima kekalahan dengan besar Hati.. #MenyalaGarudaMuda
1654785501579313153,guntur,"Rasah gegabah pak ngko mundur"" neehh terus liga 2 karo liga 3 ne yo dipikir nooo"
1785211293181583863,James,"Uzbekistan emang main bagus, tapi semakin  lamanya pertandingan berlangsung Indonesia mampu untuk bangkit dan perlahan memberikan serangan mematikan. Cuman emang wasitnya aja ga adil dari awal. Gw yakin kalau wasitnya adil Indonesia punya harapan untuk menang."
1785180770686132477,Erwin Sobel,https://t.co/ckhv3chEx6
1785141326457283004,Zeky,"Bodo amat lah kalo chelsea mah, emang ga pantes biat menang"
1870476318233723007,ᴅʀᴇᴀᴍᴇʀ🎭,"Ayo, buat keputusan"
1699093092245360903,GOAL Indonesia,"Kejadian ini terjadi di menit ke-90 ketika Porto tertinggal 1-0 dari Arauca. 

Wasit Nogueira kesulitan terhubung dengan ofisial VAR karena masalah teknis di stadion sehingga harus memakai ponsel. 

Drama belum berakhir, karena Porto mendapat penalti setelahnya tapi gagal"
1699323816839872822,Bimo Aligas Prabowo Wedyodiningrat,"lokit kurss mafifa beraksi karena urgent langsung telfon ae lah wasitnyaa anying , biar diatur skornyaa brp2"
1785181513115750724,Warga Sexitar,"Fisiknya sih gila pemain Uzbek, GK gampang jatuh saat duel bola baik sat running ataupun saat heading"
1709274216787570876,Nasi🇵🇸,anjing emg
1654781170977243138,gip,liga 2 gmn
1834083933136327005,SÉP,Tahta tertinggi perlalapan
1780985946827289051,teamsabr🍉,"Kabarin ya min, apakah kotor juga"
1784993855873671237,roiriri2212,Ini otak nya.. https://t.co/2t6wyF1sjS
1785000707311198406,mdhar,Ig wasit shenyinhao.official https://t.co/WGCkFpIEtV
1788753755250282712,YSB,"Itulah perlunya wasit yg bisa berbuat adil dlm pertandingan apapun, sepakbola ataupun pilpres. 
Betapa sakitnya ya klo dicurangi wasit.... 
😄"
1785121574863200543,popo,harisnya dana 271 T buat sogok wasit 🤣
1654838449390903301,Abraham Benedict | Reverie's End/Reverend (online),kayaknya kita belum butuh VAR deh saat ini. ada hal yg lebih penting yg perlu diperbaiki.
1787709085217079726,.Enzo,"baguslah, jadi bisa ada yang disalahkan pas kalah"
1785153785935069313,Hartaultra,"Super sekali, kali ini gwe sependapat analisa UA"
1781169644713431384,Stevie,Wasit kampret🤣
1784999137307754677,DMS,yaa mau gimana lg AFC ini udh serba ketinggalan atau apa karna ini bukan agenda FIFA makanya teknologinya.kurang komplit
1834172415251021833,nala.,daun kemangi emang enak
1709262983141224553,scouser,"yes, onside 🤡"
1655023626561933317,Al,ah masa
1834048063545250126,elleciasalsa,Kesukaan gua ini
1785149228186321226,Rantau,Andai gol di setujui mentall pemain indo bakal lebih gila lagi.
1709377721183408432,Gob,Itu var udah bilang onside tapi kayaknya wasit lapangan salah nanggep
1788613332607566334,ACHENK SHEVCHENKO,"Main gak ada peluang 1 pun masih aja nyalahin wasit, udah jelas penalti pertama dan ke dua akibat kesalah pemain kita yg gak bisa passing, masih aja cari kambing hitam."
1788759171506282815,kiddo,penalti pertama pun diving
1785184570725535761,Erwin Sobel,https://t.co/3HuMT8mifu
1655077333957767170,minionsss,Awas wae jadwal e amburadul maneh🤡
1785195750991053305,N,
1788743347580113190,andwhee_077,"Yailah, pertandingan penentuan buat lolos ke olimpiade tp main nya di lapangan latihan aja udh aneh🤣
Klo memang tanpa penonton yaa main nya di stadion biasa lah, dengan fasilitas seperti biasa jg, ada VAR, dll. bukan malah main di tempat latihan"
1870476017233760699,;,lagi di edit bentar
1781085540445810846,Pandji Saputro,Qatar =Kotor
1709266342183137536,John Toledo,"Dari sini kita belajar?… 

Yahhh, Jancoklk"
1834235033718010195,Arya.,oalah ini to ternyata
1785046707883098389,difarina siska,Cek profil ku juga ya sayang 🩷🩷
1834088578172985619,bib 🫧,enak buat lalapan
1788730971380154405,rezule,Bodo amat. Kalah kalah aja
1785107013439262866,𝙬𝙤𝙤𝙣𝙨𝙚𝙡𝙡𝙖♡,wanjeng tenan ki wasit
1785116029313798184,RyanN7,Jogetin aja jokodok perusak konoha
1654808059200565248,zar,apakah ini cuma janji manis politisi? we'll see
1834056782400102616,𝒪𝓂 𝒫𝒶𝒾,Cocok buat lalapan
1870475971943657697,eL,😭😭😭
1787737852694217014,D,Wkwk
1785175832539066764,MATT,"masalah penalti itu clearance dan pemain Uzbek pun menang pengambilan bola nya, kalau masalah gol di anulir itu emang offside tipis banget, yang di pertanyakan harus nya kartu merah disitu ridho berusaha membuang bola dan ga sengaja mengenai titit lawan"
1870476108002664592,#0622,Pret banget dah orng ga kena juga
1780983807560352064,uncle,"10-0 untuk QOTOR
Alhamdulilah alhamdulilah~"
1834129058369864115,Indomie Seleramu,Baru tau gue
1870475876175065576,Rian Mangkunegoro,Gada sinyal
1870475986497831267,rou ☼,GA KENA ANJER
1785171518152159513,Hatemin,fansbase klub eropa malah ngegiring opini soal begini wkwkwkwkwk kocak kocak
1834034603256152374,Jevan.,Thanks for share
1870477915852546303,mi-ne,"Ini ngapain sih bjir, ngabisin wktu kh?"
1784994520159097022,Kang Moch,Info tukang santet...😁😁😁😁 https://t.co/Rnw2qi00T5
1785112254385697139,roughpick,drop video witan mas yg dilanggar in dongg
1654791841345339392,The_AuroraSmith,"""VAR akan diujicoba di pertengahan musim, karena perlu dipersiapkan dan melakukan training kepada para wasit""

Gue be like 😅 : https://t.co/szK094sP5t"
1834227986566103454,A L C H E 💫,Gue tau ini
1785068429873127729,lvxdn2,WASIT OUKI WASIT PUKI
1654793119777562626,Robbinhood,okee siapp liat aja nnti.. apalah hanya wancana atau hanya sesaat hmm tp patut di perhatikan klo pake var jg perlu wasit yg lisensi yg ngrti var
1870476019532177521,noct.,Kamera kualitas 3gp
1788704482466902297,Gibran ♦️,"jangan kaget, prancis itu negara kedua orang-orang afrika. Jadi hal kayak gini gak mengagetkan, apalagi beberapa pertandingan indonesia dikerjai wasit. ET kalo bisa next event bisa ngasih pressure ke wasit, gw yakin ada main-main nya petinggi federasi lain."
1709381740316557552,Spionz Gerrard,Paraaaaah tenan cok
